day,p25,p50,p75
420,1.2422324688928903,1.5028748156571523,1.8057304770630684
421,1.2426711714689807,1.505000588101823,1.8075970601031015
422,1.2413371159022542,1.5069866575735467,1.807391705956239
423,1.2466402175183713,1.5064330358785756,1.8096104993490907
424,1.2463747460835921,1.510449264307459,1.8076097565613278
425,1.2449185623363643,1.5092044724874407,1.8118592820343675
426,1.2468702745781601,1.5125886929152133,1.8076286392230663
427,1.2498404833525165,1.5131528492293853,1.8104771296659423
428,1.2493100498591057,1.5165390859609602,1.8129315109012425
429,1.2503171052919488,1.518849054645536,1.8152602655370282
430,1.2514111646302661,1.5209217159107875,1.8205891701371546
431,1.2511946520021933,1.524297017751751,1.8258100231186798
432,1.2538532185142701,1.5236323338764381,1.8255264847843096
433,1.256708856323958,1.5253874212846656,1.826620081538704
434,1.2532196955874109,1.5261956628617175,1.8311538297507302
435,1.2522928487565919,1.5270076906811179,1.830301705061783
436,1.2545689567397746,1.5280089363419724,1.8337075799952298
437,1.2557199700483441,1.5308386080045238,1.832560873864308
438,1.255508855381854,1.5295118516864852,1.8389558821731966
439,1.2588326285221574,1.529986701095767,1.841955563990128
440,1.2630966111037925,1.5344638718732513,1.8409316871848
441,1.2661775000183157,1.5370629826790119,1.8447302177933322
442,1.2656565472983687,1.5376295879018127,1.8497547302284865
443,1.2635897194368155,1.5391616358466467,1.849944723482084
444,1.2645508629727382,1.5413945131216258,1.851739743443293
445,1.2649836880749983,1.541159774072892,1.8544213833382621
446,1.2655776334884719,1.5426734143561998,1.8535896969905368
447,1.2680217734135886,1.547193860530368,1.858793946895649
448,1.2645772567802431,1.5489306551308384,1.8621749519755015
449,1.2689847243704881,1.5499189265067126,1.8641134722801824
450,1.2691630402470944,1.5517135722846127,1.8662578866359465
451,1.268309821738582,1.55175357307957,1.8687052894266134
452,1.2692082839754684,1.553557337942728,1.8706004562748357
453,1.26781657397344,1.554166939597484,1.8738143041739523
454,1.270485982910185,1.5580920311442374,1.8774218474274815
455,1.2696660261754558,1.5598357701055905,1.8763656507655437
456,1.2718196029249693,1.5620299440890335,1.8797633255154707
457,1.2727701323270133,1.5622587825578935,1.8774656644092782
458,1.275537940556899,1.5612786531587513,1.8811210098315925
459,1.2760862973215334,1.563288244371003,1.8805525633842632
460,1.2774430947233228,1.5638835682262289,1.8860027362001943
461,1.272241452005621,1.5660445119380686,1.886253713117399
462,1.2738936224993218,1.5688146150543463,1.8915368708352802
463,1.2771670239553092,1.572602168686294,1.8951764190713098
464,1.277648304979322,1.5733525018810421,1.8973599676900497
465,1.2790209052076933,1.5752187137138562,1.8954425627038554
466,1.2825367081213743,1.57253374115964,1.9017733989632044
467,1.2833294978074699,1.576005520653109,1.9099828486478716
468,1.2906941501964355,1.5769530459059533,1.909997622355292
469,1.289051956662771,1.5789004315288537,1.9099204524502955
470,1.2910564344962052,1.5786263663996123,1.9137604712450322
471,1.2906045434789504,1.5827101101260659,1.9120739969271114
472,1.2924617089858152,1.580801859750048,1.9094503849869948
473,1.2933178057479675,1.5809701425855953,1.911498580981116
474,1.2959651000245556,1.5844176361008728,1.910630077001666
475,1.2960518518534727,1.5838296525069904,1.9147323337479207
476,1.298224623299296,1.587684736641226,1.9204832025442042
477,1.3010022238001115,1.586895733565356,1.9236646520817686
478,1.2990529453611173,1.5905291548888436,1.9242190737968063
479,1.3007281500056642,1.5895296850766276,1.926982540075795
480,1.29834094514108,1.5915172256372454,1.9294128922967582
481,1.299883181487048,1.5907953582300745,1.933543503879262
482,1.3044049421755601,1.5923649155284183,1.9314567776470983
483,1.305023286282671,1.5920420644985565,1.9364010182604594
484,1.3033318750351262,1.5951302768847047,1.9343186538438104
485,1.303990207260868,1.59416271753057,1.933102346326629
486,1.308967463532476,1.5964274128625058,1.9408919972022072
487,1.3084316076946394,1.5979683561957838,1.942029024290431
488,1.3075575880668608,1.6029809884437718,1.945873987429413
489,1.309225686168069,1.6031210029845757,1.9506613922822327
490,1.3093673682947178,1.6054990075455455,1.9493671824434993
491,1.3095073479342338,1.6044315579982573,1.9509640304196418
492,1.3083830690438298,1.6098604961693699,1.9563597403626125
493,1.309282335076173,1.6104779106288256,1.9567083425763696
494,1.3084896792791343,1.612047194081938,1.956963990198744
495,1.3094169725630764,1.615334716216425,1.9627801658212891
496,1.311295854797513,1.6151538731556947,1.9640765738941117
497,1.3134589189051373,1.6160480279815808,1.970946873197199
498,1.3158462870858334,1.6150035369904325,1.9715858894346934
499,1.3171259263844788,1.6168424599234825,1.9753073049373462
500,1.3157986609785493,1.620318450822964,1.976394831947378
501,1.3153013358444423,1.6204372727065361,1.982555822103907
502,1.318212230893257,1.6232071837009094,1.989135672559151
503,1.3149677528655381,1.624187082368445,1.9886844705389
504,1.3187841663179074,1.6254750539698475,1.992743354290245
505,1.3171125765678757,1.6260434318609653,1.9958584816572826
506,1.3185012354863175,1.6321416190283313,1.999303081841078
507,1.3180034150882454,1.633460490355739,2.0048340205888753
508,1.3219057685115485,1.6358792557370943,2.002288474036563
509,1.3195386704537095,1.6358522956357087,2.009813959833197
510,1.3207427514677574,1.6370789690962564,2.006058920857595
511,1.3214354919200282,1.6397820434375106,2.0074620219948938
512,1.3256618492851828,1.6403070993596995,2.004455243723016
513,1.3255391011040494,1.6423814830362726,2.0060440851847217
514,1.3269177683613562,1.6458113780356718,2.0107952791392347
515,1.3277686735448095,1.643065383349247,2.017140082166678
516,1.3287525189669611,1.6478822470480605,2.0179646190400597
517,1.3297276010422916,1.6515994306321602,2.0186916528999674
518,1.3309934206355658,1.651946498032405,2.02227139184473
519,1.3330661229684342,1.6546973551167807,2.025610505384127
520,1.3343695273507918,1.6556821344104946,2.029455068110601
521,1.3343666126576195,1.6568735926880551,2.0325308816076046
522,1.3371683134158865,1.656936080463462,2.0396464963323426
523,1.3384379500828014,1.6596943823171504,2.039331231692367
524,1.3409860155703575,1.6610704928933018,2.042332804809016
525,1.3398033033299215,1.6646095508184646,2.0401889078564963
526,1.3387033940943265,1.6680623444053095,2.0456959355131676
527,1.3394241121718917,1.6648532471363087,2.0481963314594345
528,1.3421083401550908,1.6671445597410852,2.049255526913669
529,1.3400436171553582,1.6696384154645199,2.0523174472832504
530,1.340609470381012,1.6730812312728554,2.053248194230714
531,1.341979834877017,1.6732642749265918,2.049522293956402
532,1.3444611692851325,1.67195052508113,2.053449954702096
533,1.3470606739434876,1.6750079803837603,2.049433785894365
534,1.3462872849227892,1.6764131510905655,2.06049474311545
535,1.3509336928400908,1.6771737514769058,2.05896812581711
536,1.3492633855066423,1.6833882969774776,2.0621333904707977
537,1.352421203999978,1.6833475132872007,2.0577231042117337
538,1.354476712671847,1.68655831626895,2.064988522038881
539,1.3572896990476095,1.6901566307867824,2.0671647748263933
540,1.359477817480421,1.6907343706972704,2.069544456180276
541,1.3564867929838855,1.688792403874092,2.0685183121830195
542,1.3628055838968671,1.6953376072995345,2.0704269991742863
543,1.361903714910278,1.695364551784145,2.073024953934942
544,1.3608833402227944,1.6953837613671807,2.072325295316948
545,1.362048260012636,1.6953664031138156,2.0811128190539274
546,1.3614216919734958,1.6987332205021195,2.0823053268882594
547,1.3624202612084642,1.6996832308226764,2.088077331777494
548,1.3633444854741972,1.7008668035745764,2.0861016104206653
549,1.3678231247002464,1.70558512214353,2.0842463977761163
550,1.3668735167800525,1.703773696301963,2.092139835993726
551,1.366025121911159,1.708145491117032,2.096646343122026
552,1.3677786709008808,1.709043353447145,2.1002410661422357
553,1.36731649413751,1.7076944433828936,2.100113902738806
554,1.369075538101601,1.7094069649662953,2.105263829738166
555,1.3691115356804098,1.714527530747425,2.103981404812013
556,1.3707135510735813,1.713502246667709,2.11083255901536
557,1.3723717530795183,1.7161485015845797,2.1114081235633377
558,1.373747858291292,1.720437040223767,2.1099079642766623
559,1.371037391111793,1.719533470664488,2.107225053870304
560,1.374601975030071,1.7202095594854838,2.108615281094841
561,1.3749283422780725,1.7231749421873144,2.111912361662939
562,1.3781537879888246,1.7241918310843185,2.11741251167546
563,1.3810528050174455,1.724597512927341,2.118627671816445
564,1.3813431886218486,1.7262619993087196,2.1205212105084863
565,1.383323484877693,1.7321144888631113,2.127737426707353
566,1.384590262793866,1.7314175921423367,2.128039646668783
567,1.3845701896628673,1.7343405336053501,2.128646143735226
568,1.383884182156326,1.7337134953633386,2.1326592493773306
569,1.3863429916363592,1.7342338109871531,2.13473575523984
570,1.3864954574168185,1.738421656093801,2.141166414209868
571,1.3916734257430456,1.744562628294564,2.145563852529121
572,1.3921832410429942,1.7422183842701036,2.149608142558157
573,1.3908299981679269,1.7456249710214442,2.153874936211485
574,1.3932838955022315,1.7451440367953095,2.151617272236522
575,1.393814255297508,1.7429682641965716,2.1582740147121116
576,1.3915914284129658,1.7512728162587932,2.1671945569650135
577,1.3985818055205945,1.7547384863426405,2.169138617387462
578,1.3973021596825717,1.7553256240218795,2.167686792712499
579,1.4011713365729066,1.761254516889859,2.1671088647164414
580,1.4028381665837344,1.76173233077404,2.1734570407980796
581,1.4087654882949205,1.7648909282100815,2.1738356171719273
582,1.4068699057898024,1.763953668979442,2.1798444355647066
583,1.408421586586571,1.766653405349789,2.183275543836457
584,1.409731587538272,1.7679358589811904,2.183974293374034
585,1.4096062065302228,1.7677334940785854,2.1879629603578636
586,1.4112403901080255,1.7678465966784733,2.1895233296451346
587,1.411361165356089,1.7688878391931793,2.195384073695676
588,1.4109420825556303,1.7690064903793346,2.1986705265596616
589,1.4096897478778734,1.7742645522798015,2.2090696440608726
590,1.4105006199306998,1.7757499997076036,2.20835488701729
591,1.4154902726645957,1.7762558384715637,2.2091645868601963
592,1.4123274043004166,1.7792123675266902,2.2083678468400563
593,1.412953237045051,1.7766679755127504,2.21111291033557
594,1.4146781872768652,1.777145891618885,2.2138408594708134
595,1.4133816747470753,1.7798380478861322,2.2179574303044323
596,1.4168624770126552,1.7837124527466726,2.211752679649024
597,1.4183389085546163,1.7850389933715374,2.2181873956273184
598,1.4218595120287505,1.7842287288663696,2.221354284769656
599,1.4240670023718078,1.783063799312178,2.224123203889373
600,1.423600139867827,1.7859613334528812,2.2270934319273663
601,1.4259147677008928,1.7915667218553915,2.2305360437122443
602,1.4252009859211707,1.791828445075308,2.22825430029984
603,1.4244465694474688,1.7921069216444576,2.233588447032803
604,1.4239803034505323,1.7951019501131693,2.238282121675136
605,1.4256277179964914,1.798677761452935,2.24177546985052
606,1.4274695237506703,1.8023221333186088,2.2465375394614506
607,1.4291907292409818,1.8009349986774243,2.2483506346884847
608,1.4306271515527822,1.8046786525171994,2.247052938814558
609,1.4303039969943163,1.8039956928596186,2.244837514462868
610,1.4316391137084725,1.8057911600339518,2.252049933741966
611,1.4316982411386294,1.8068149044733655,2.2552086191419902
612,1.4345302158968432,1.8097147875490258,2.2576276381706397
613,1.4314568152894656,1.8073873082116407,2.256957615476063
614,1.4350988593307752,1.8124136722401993,2.2646577880129057
615,1.4375943756853542,1.8155962478767527,2.267373068083219
616,1.4349462716796229,1.815022722231614,2.2709098280313578
617,1.4315345484047852,1.816106546617719,2.268819372281067
618,1.4321483108031114,1.8178918013272707,2.2741039778374907
619,1.4389153080897719,1.8201763168077363,2.268992054609827
620,1.4396164345633082,1.819125982790037,2.270745788411591
621,1.4415117040322025,1.8154215465808998,2.2739848238905385
622,1.4387746041861702,1.8179740084448133,2.2747017567852166
623,1.4400639578794954,1.822123149221961,2.2797697240490393
624,1.4423698841910164,1.8252710389122444,2.2845439365898246
625,1.4471131709627498,1.8278106304247266,2.2861924645658545
626,1.444438390635044,1.8290788104679916,2.2836819384062017
627,1.44666179124212,1.8271366887935931,2.2914177107170994
628,1.4503774927636974,1.832233364186278,2.2873780768843477
629,1.4514867927627237,1.8337272640121265,2.2936670351536437
630,1.4550837747860819,1.8399331634830565,2.2931753522922342
631,1.4567974791356486,1.840269099539444,2.295801309877165
632,1.4569330867099766,1.8462343710620224,2.296923624865618
633,1.4552334202941197,1.8429873160773793,2.3041079764640364
634,1.458184753363672,1.8431684040829137,2.3063368802424438
635,1.4598677083057428,1.843106185031229,2.3081201919513648
636,1.4595182360462744,1.8458476034941167,2.312451355039872
637,1.4617072773082822,1.8525680706692884,2.3135139574587877
638,1.4634170650852956,1.8563249038068024,2.313359706656649
639,1.463966381225074,1.858654868672304,2.3197662262130763
640,1.4655936400513099,1.8594713006725465,2.3250846559323124
641,1.466199891147952,1.857106210942468,2.32756914215697
642,1.467349360435506,1.8595616526199454,2.329401344507234
643,1.4656303144310265,1.8588829443528556,2.3295310702590055
644,1.4689210269101682,1.8563298281519782,2.3300688562124066
645,1.4697288549040541,1.8605531660768424,2.341371510702668
646,1.4708622444614141,1.8611770760304347,2.340309880812301
647,1.4724752373102066,1.8680972798671127,2.338863969129264
648,1.4762484735061128,1.8678037841426258,2.3399475664857254
649,1.4744627804076087,1.8687028195033926,2.3434717417229884
650,1.4748047751819766,1.8719087026289576,2.342331255919306
651,1.4797036496146576,1.8733881850207466,2.34876481922686
652,1.4769960031544822,1.8772812205302938,2.3548444494678007
653,1.4783786892895805,1.879898741921246,2.3572754139081886
654,1.477673667556823,1.8818004210851837,2.356565545103606
655,1.48307399537522,1.8795812676408354,2.361076265622753
656,1.479924906842481,1.8835141307039325,2.362172646012869
657,1.4808962809019781,1.8874593071118078,2.3650061146377994
658,1.4807825667615222,1.8883573177260646,2.365757330085419
659,1.4824713106802634,1.8864469370961632,2.369552954398063
660,1.4820502842081482,1.889177251954572,2.3725649677613965
661,1.4821628811845253,1.8922705506706547,2.38211665649096
662,1.4867107199151626,1.8950390549640739,2.3797207472324486
663,1.486248832611647,1.8939366145326013,2.3787639852558553
664,1.4874920356070844,1.8990278904481688,2.3842980565814704
665,1.4881281981625802,1.903372567682944,2.3903773441735794
666,1.4911139113446836,1.9054587784216501,2.38859712684292
667,1.4937758637126808,1.9071190366164181,2.3930256712857445
668,1.4988646955545377,1.905526577833263,2.3936300903287977
669,1.5001995105430452,1.9051637555269956,2.392104342734239
670,1.4982559286479127,1.9066150430217585,2.3953036699055086
671,1.495099621533639,1.9088918326116686,2.39648616381055
672,1.5045180868766344,1.9156996046890615,2.396771316413715
673,1.5036588463502987,1.9183260021417157,2.4001176756803
674,1.5024700826387454,1.918198713273061,2.402973164186065
675,1.5021832776264181,1.9211717726452968,2.402418737879529
676,1.5079164164843486,1.9236411048960762,2.4079125840115694
677,1.5076824713839792,1.924454868109228,2.414666401985702
678,1.5099760150676753,1.9250662531028095,2.4133777170845416
679,1.5091950008463186,1.9278727666599145,2.421131452554161
680,1.5108083765671307,1.931752275072311,2.4204433582990923
681,1.513937858392453,1.935740930667988,2.419829346954008
682,1.5123407112792882,1.9352341270228477,2.426257742154717
683,1.5113892162555271,1.9378924050149702,2.4288561653142846
684,1.5148374410365288,1.941797001686302,2.4309278791521165
685,1.518795413565125,1.9432651889079906,2.43643304436579
686,1.5198701692395216,1.942410188756765,2.430973224890953
687,1.5213096647481252,1.9450965669523241,2.444418520038538
688,1.5212132431324144,1.9468848168440451,2.4456763854697696
689,1.526155396294301,1.9444451745197733,2.4469860888409105
690,1.5253300220295893,1.9461125724432762,2.452956428898517
691,1.5300907694860921,1.9488005988386394,2.454353137727748
692,1.52900426927487,1.9515191651809543,2.455008797622423
693,1.528858773473257,1.953009789174954,2.4579729118752858
694,1.5293008665012575,1.955814528512031,2.4548345548258617
695,1.5269428446401205,1.9569126506559744,2.4630028596184994
696,1.5336573452659197,1.9580091075662927,2.468547566988999
697,1.5374550417762434,1.9550575246269775,2.469476605382219
698,1.539730239544953,1.9633423863326067,2.4684165602981327
699,1.5366190070826486,1.965510112856339,2.469279182055561
700,1.5362510726702188,1.9730388959474805,2.4707082138467085
701,1.5351379688173026,1.972571642541105,2.4757415359934294
702,1.5359525773396192,1.9778549655098265,2.483411443273796
703,1.535938182822342,1.9771857648510887,2.485466281250657
704,1.5372589311910418,1.9797449203188011,2.489624101598631
705,1.537314313677024,1.9827351540682905,2.493542495635962
706,1.5439124717414219,1.9801657306818767,2.4968309303866825
707,1.5482294662937657,1.9866513641525048,2.5008253604369513
708,1.5503740709168259,1.989340072135013,2.5002238038226245
709,1.5498511157269848,1.9893775938553835,2.5050276911235763
710,1.5480703648942442,1.9950225871980345,2.514506789676403
711,1.5495824357176922,1.9946134326503693,2.519113075930013
712,1.5491265046727325,1.9896029694058928,2.5145843182539838
713,1.5567060457819317,1.994807067307021,2.520605965340261
714,1.5547710851320007,1.994709979006883,2.5246028963056837
715,1.5596056423426807,1.9947585267739858,2.5232063216548406
716,1.5604340160079033,1.9970952877955885,2.5331888127531608
717,1.5620533370226992,1.9951943469323221,2.528208199295525
718,1.564443762790443,2.0013447204451715,2.52902856401537
719,1.5666039832134029,2.002497401064841,2.5310886241797106
720,1.568854145300832,1.999806656584369,2.5305616974469087
721,1.5681612731204249,2.007689719840954,2.5388542557852323
722,1.5723862709512786,2.0098350658778665,2.539108055649778
723,1.5733183924166814,2.015519393213257,2.5386979406672454
724,1.5782294526636569,2.016192125429143,2.5406529855109374
725,1.5745750350416734,2.0164073379560623,2.5467330221662916
726,1.5752760309823701,2.0169094009420387,2.553182060027359
727,1.5749624490966716,2.019209430319875,2.551660611213739
728,1.577084243202628,2.0210810123551495,2.558343956837272
729,1.5774808705846777,2.0246227898579328,2.554734975153762
730,1.5797081778826192,2.027013899312478,2.5645603089977427
731,1.5816234971313854,2.02650624603268,2.560998420480544
732,1.5848869162922803,2.029413420362779,2.5667232123852433
733,1.5846603645017294,2.0244435233344733,2.567473714024996
734,1.589310800121515,2.0286305936963496,2.5692176296313267
735,1.5928552289425348,2.030791555771437,2.57039724499174
736,1.5930860740694324,2.037929151315679,2.5775330493900395
737,1.593928105720157,2.0456388578465123,2.5837468665845718
738,1.5942888749058646,2.0474671080586124,2.5889399772984323
739,1.5943865033810891,2.0508953452684566,2.5881078566348235
740,1.5979859222086616,2.050711866860767,2.5845720488027903
741,1.5952145619539717,2.0527105803499026,2.5834155911956436
742,1.6006011451768871,2.049615909032664,2.594961140352637
743,1.6012941557573666,2.0498915852277224,2.589246005612465
744,1.5964633373915014,2.050689221263067,2.5990452598138987
745,1.596217310399259,2.056245980287157,2.6026801628515357
746,1.599007782731287,2.058213563275122,2.607000507168755
747,1.606938861900507,2.057448803980389,2.6104756395787576
748,1.6066079148250303,2.0539977337829516,2.6097717258072435
749,1.604909012709609,2.0594481085182634,2.613165365831401
750,1.606801194139186,2.0627733868240474,2.615796832802827
751,1.609172519498677,2.0606597612474618,2.6228746138399806
752,1.6126638744427608,2.067567366604033,2.62465321630347
753,1.6098565411433623,2.066369782667143,2.6325373804542185
754,1.6113366060259113,2.0664800997354673,2.6315902977849452
755,1.611681562311892,2.0622457261853047,2.6360150749197
756,1.6166326021213406,2.067807935224443,2.638091173749948
757,1.6188440332328982,2.0678303357917773,2.6381572855091906
758,1.618460131590185,2.0719612889051886,2.643503957909341
759,1.61882813136214,2.072221769604223,2.642937001593607
760,1.6220670652352545,2.0730726985600487,2.644040151484611
761,1.6251369670419085,2.0747688710698773,2.6450617698837338
762,1.621968217873453,2.0791411880123976,2.6483862721306677
763,1.6245529301180621,2.087037559234571,2.6554673050895787
764,1.6283069527979999,2.0861123866873523,2.6648143254420718
765,1.6267899737397031,2.087602222672485,2.6612468269407668
766,1.625548153194658,2.087413348612408,2.6629823982092367
767,1.6286968049468227,2.0935128344065452,2.6676967646316254
768,1.6325282173842095,2.0961342857511194,2.6726516554197737
769,1.6322544392679714,2.0985129664444395,2.677488068700864
770,1.6333248339254234,2.0990602032334533,2.6839102017435574
771,1.6322467240196699,2.101805333344454,2.685482122345671
772,1.6348258791551786,2.100608045013694,2.6935444108523763
773,1.6326942175196526,2.104903217132563,2.6948280465777397
774,1.634815627798975,2.1044579157851846,2.6936096575671624
775,1.637812929856239,2.1051724943921117,2.6982027276856653
776,1.6399887022276831,2.1087310050887966,2.7000837728197262
777,1.6447832872083699,2.11174777522113,2.7015548496536397
778,1.6390296540299985,2.1142202804138845,2.7062850885803345
779,1.6451006872745493,2.1150876976968034,2.704880582858709
780,1.6459646372527508,2.114790886581109,2.704071063973765
781,1.6515575438967847,2.120762521153175,2.711784154258436
782,1.6509813184422637,2.1206135647137874,2.708517976056704
783,1.6534757790487884,2.123247993214603,2.7161473518040133
784,1.6533892453247314,2.1308897492775163,2.709057128582767
785,1.6578150254452166,2.1293724968811585,2.7163045635053304
786,1.6576855209091739,2.1353983680258493,2.7239122772711313
787,1.6614237372588136,2.143136103063804,2.7263843938321393
788,1.6573320519429862,2.134721018509773,2.727096531387024
789,1.6603765103785992,2.1403483514179307,2.72984582188729
790,1.6585970007170125,2.1469069443680633,2.7347203927835704
791,1.6585706473772337,2.143060793428204,2.745040354285973
792,1.6636983754573624,2.146702564143652,2.7411602274870854
793,1.6660045865868855,2.1467912853505773,2.7476348363260406
794,1.6677574797420522,2.1436390311804834,2.7414486573468717
795,1.6658307480478105,2.150266409741394,2.749135421157278
796,1.6627207103007304,2.1518060746078067,2.7509122494335845
797,1.6644992889926318,2.1552702758999427,2.7538144207431983
798,1.669532906337686,2.153762711798028,2.7566848679555185
799,1.6693200403806794,2.158011881116857,2.7540327999538547
800,1.6716878670843736,2.1607659785529867,2.7606112765768946
801,1.6691050440451058,2.163855358527428,2.769227999323184
802,1.6712616560422897,2.1626621456686483,2.771724835508689
803,1.6714614453683887,2.166201772911845,2.7757369019215297
804,1.676498141582996,2.165078742232793,2.7838824314833905
805,1.677317071696661,2.173277115527826,2.784941090973985
806,1.6797859775924444,2.173973248040581,2.789106119849013
807,1.6810262195114367,2.1760922166485708,2.7956946220569674
808,1.6831670366051596,2.181260270398174,2.797803990614277
809,1.686625152775326,2.1792533357419677,2.798838631933096
810,1.6894956549113176,2.185171348158443,2.799284436588012
811,1.6909429860558993,2.186982263738194,2.804236467526617
812,1.6899001992907885,2.1899256459028367,2.814419427209458
813,1.6932380860749787,2.194070421489686,2.8101757635574627
814,1.6961486449429297,2.195315365671329,2.8152165340636706
815,1.6936017685806177,2.1963348237881535,2.8211950083631114
816,1.69635852643505,2.198389791749828,2.820531239557253
817,1.6956907650779796,2.2049896132154885,2.8295155980878737
818,1.6979770640534682,2.2099187536621296,2.8315301829162545
819,1.6961445568472882,2.206638884305871,2.8305111683206183
820,1.6979426655562144,2.2079674989311124,2.8356583712122605
821,1.7011081100692553,2.211034767700164,2.8338041011693686
822,1.7012973255779664,2.212063533342873,2.8403231961355466
823,1.699802570218934,2.2125545553302404,2.8383200265117656
824,1.700550229383878,2.2144160210201718,2.8458265697150775
825,1.704988403929312,2.2144024965480273,2.850285426047789
826,1.7072182154743976,2.220531355750303,2.8491348015343636
827,1.7063930829393668,2.219471155851008,2.851265644601574
828,1.70587519993146,2.223688672371453,2.852918743273886
829,1.7111016336098759,2.2241751578124083,2.8526245712333504
830,1.7144593195607332,2.2261056128709322,2.862647881187847
831,1.7129461197156393,2.225849231837658,2.863288505999102
832,1.711579586788415,2.2271978338683853,2.8620335014142912
833,1.7124769031979374,2.23033724090211,2.8675734373535255
834,1.7195678139382733,2.2332206864372015,2.8699154544827064
835,1.7169843312614395,2.231719063294042,2.875711155737818
836,1.7180095798621906,2.239609484652415,2.8812869351018424
837,1.71890659045365,2.2363515776357126,2.8814979883355605
838,1.7196158853724164,2.2435959731325132,2.889697123945181
839,1.7184072679945093,2.2414918879839405,2.8835311843986644
