day,pS25,pS50,pS75
422,1.0841820762057508,1.2489366621577476,1.4268144063400912
423,1.0845763162776545,1.2497699242604392,1.4268058599407116
424,1.0844370288157603,1.2490261578559758,1.4291034408320535
425,1.085596405213133,1.2506953390228501,1.4272271731861372
426,1.0845376911108524,1.2519103279381119,1.4296129488457416
427,1.08403297275892,1.2528574360696776,1.4317718853676873
428,1.0849921936402418,1.2535975941536388,1.432226566052371
429,1.0845012524150464,1.2529689988585813,1.4324217152794843
430,1.085366059781682,1.2546032469659316,1.434531541244419
431,1.0871385086596788,1.2569421980819482,1.432840858704095
432,1.0871377376082036,1.2561034794007018,1.433155853904877
433,1.0850359254525386,1.2550352987874787,1.4355513990204327
434,1.0862819557343686,1.2577439172409728,1.4357093290202263
435,1.0865380306505859,1.2585654460222475,1.4353871184435694
436,1.086296084313229,1.2588762663942323,1.437160104457732
437,1.0867463657120777,1.2602040854184797,1.4376764311080938
438,1.0876499313890249,1.2602951678353294,1.4393700055093712
439,1.0893334318029522,1.2608648400984683,1.438817156011347
440,1.0881092681533977,1.26223160211531,1.440151977074955
441,1.0894556485246132,1.262970062613253,1.4412922488236721
442,1.089139469373069,1.2626249303015744,1.4439260025244418
443,1.0875885058028738,1.2641908677330727,1.44477153292033
444,1.0902749436174128,1.2640503839794426,1.445322514427175
445,1.090201567661009,1.2642450744932465,1.44357624496849
446,1.0912104468088137,1.2653679817189767,1.44512948944004
447,1.0917830601634704,1.2658501792721681,1.445317270977205
448,1.0907089506005239,1.2665866034503859,1.44769173961599
449,1.0918101970892173,1.2680798000698,1.4494695817272798
450,1.0911798738900371,1.2687384390311744,1.4473496864321347
451,1.0918514890867734,1.267175520118784,1.4472275213225643
452,1.0910103197758323,1.2683298626096577,1.4498154303457564
453,1.090607748245516,1.267531248880225,1.4523747255251098
454,1.0930714364432301,1.2679607823138017,1.4526443867961847
455,1.0944951168240085,1.2699266645358454,1.4544207067309392
456,1.0936978553936112,1.2696808440288163,1.456955236687346
457,1.0934391003945378,1.2696039549013394,1.4570886946203168
458,1.094234850051591,1.2706092174443033,1.4607518473249455
459,1.094464843390261,1.2690704875408763,1.4618928603485477
460,1.096380316541268,1.2702102997033935,1.4609669318939182
461,1.0974560538903961,1.2695879259426808,1.4609685481683499
462,1.097176227296333,1.2709483950082379,1.4632984723885056
463,1.0982527542229628,1.2723219514467712,1.463877083644788
464,1.0963545172460099,1.2716886499368107,1.4660407487162956
465,1.0976230472077924,1.2737581364326092,1.463448639815196
466,1.0984099237559362,1.2745131878977258,1.4675110000094942
467,1.0996543012180355,1.2759676218539182,1.4680615007702387
468,1.0977819751500055,1.2744153935947982,1.4675820547507157
469,1.0970235200903793,1.2756230990341217,1.4684595932947002
470,1.0996241906248982,1.279176808405845,1.4686230530367475
471,1.099024676818912,1.279610160811957,1.4705872460636336
472,1.0988716209750846,1.2788923142839748,1.4712309976548164
473,1.0976806680212514,1.2804146348828647,1.471723559258378
474,1.1008586589049472,1.2813055787049503,1.4750153375754729
475,1.1012574658297558,1.2805474335303209,1.4772421892005063
476,1.1015316766993855,1.2814248474835759,1.4750695845757644
477,1.1015540969247453,1.2814163248986339,1.4747657507900187
478,1.1004504004424007,1.2834715551186773,1.4753186385580757
479,1.1022055286162398,1.2836044759577878,1.478104895877303
480,1.101756872330435,1.2844934105774801,1.4797613020115004
481,1.1033498190570505,1.2847153603314951,1.4799597254124155
482,1.101394457972382,1.2843749060069447,1.482787766943756
483,1.1020913167198247,1.2859010550129129,1.4831139058523
484,1.1046994231763245,1.2856357299126162,1.482569036570505
485,1.1041572521836953,1.2875629378453088,1.4866186026192705
486,1.1047203011636921,1.287785613047482,1.4863298863378545
487,1.1052931932869157,1.2890737029398456,1.4900468097410715
488,1.1044236804765784,1.2889928508741606,1.490570005961967
489,1.1022575556346208,1.2900570657358492,1.490311108158032
490,1.1051283769899096,1.291354862331136,1.4924178614661843
491,1.1048032027713983,1.2927568818256014,1.4917374833442463
492,1.1056067614047729,1.291803235909737,1.4932738204675797
493,1.1048580622504611,1.2924430596316956,1.493680810125516
494,1.1047327423082878,1.2939305740680136,1.4967586597061842
495,1.104874113880442,1.2929934168718844,1.4956827478552293
496,1.1055328832160787,1.2955826581665808,1.497611883831117
497,1.1047462433712703,1.2963622918347877,1.4980900592385924
498,1.1047195820483158,1.2962339866606445,1.4982816405900485
499,1.1059178515555037,1.2951517536272497,1.5013523949329728
500,1.1072151876770713,1.2972142054481746,1.501634333122023
501,1.1044652951418499,1.2977029432106937,1.5047730144370968
502,1.1053985898954564,1.2987214513327543,1.5054849750380925
503,1.1052336659172348,1.2982674099890081,1.505465998123404
504,1.1063671623636735,1.2994482155874585,1.5052083757539272
505,1.1071878193502984,1.2987793573150639,1.5071842311722077
506,1.108942648269487,1.3008875490891678,1.5086822240988178
507,1.1087926848445022,1.3012272077018032,1.5085723416633325
508,1.1084216548127377,1.3013697707829297,1.510052306330971
509,1.1094703610935188,1.3032872510488245,1.512093866445562
510,1.1095294579216164,1.3041553443912142,1.5141548089587347
511,1.1112458365093056,1.3043800204088625,1.5147686539695229
512,1.1097136731427035,1.3053710316128093,1.5157846304966358
513,1.1105266568949839,1.3070301621793985,1.5154520040456192
514,1.1118850878644833,1.307299299360944,1.5175453288862837
515,1.1106504517261973,1.3085574607981414,1.5185040336275977
516,1.111898678028253,1.3093931348892007,1.5198829650634753
517,1.1141411394967486,1.3094602285071157,1.5226948481239222
518,1.1150101800514172,1.3098689964597912,1.5206901406375508
519,1.1151564484049286,1.3103200019320065,1.522903014544993
520,1.116004112489911,1.3117140454941576,1.52359877123916
521,1.1174941622198107,1.3129330817202267,1.5260325263182315
522,1.117700922269551,1.3132605662744892,1.5260010983816708
523,1.118887470110256,1.3131790594228292,1.5287420861887742
524,1.1192222603294648,1.3144360089561964,1.5281486180366661
525,1.1200151788597115,1.316253850651461,1.5308943235992079
526,1.1215146672847078,1.3163224994011347,1.5329279011101171
527,1.1211111854849545,1.3154850947845138,1.533431513832688
528,1.1216142916877996,1.315920716910075,1.5334797751590812
529,1.1202385433508595,1.31864418926914,1.533773229036162
530,1.1212407211496014,1.3192975970068221,1.5314178324436636
531,1.1212055435475698,1.3195856625364062,1.53342385373227
532,1.1222405027274485,1.319557863905091,1.534441877636655
533,1.1233917134492366,1.32063178223683,1.5348133860668887
534,1.1213495748312894,1.3222557622652094,1.536054116331724
535,1.1216785893263461,1.322891380464941,1.537385538395203
536,1.1222027523735782,1.3249993212796882,1.5369819126112825
537,1.1238821669199688,1.3244096216660761,1.538869692990868
538,1.1236339477057242,1.3237127964559847,1.540368107659263
539,1.1239673675291773,1.3244609336057462,1.5444222928262448
540,1.1232983749451504,1.3256779303612305,1.5438823880773356
541,1.122778617925017,1.326843677884037,1.541684176441226
542,1.1244354331215716,1.327629721816261,1.5404319749916653
543,1.1226625760221893,1.3300716955169696,1.5399535782912777
544,1.1240688219020427,1.3311307736470694,1.540267963886881
545,1.125123551061738,1.3302729434956042,1.5402612871444827
546,1.1249528457773716,1.3323157878240894,1.542869267209984
547,1.126138767465263,1.3332390521531639,1.5443980181185943
548,1.1260813249212525,1.332651993875733,1.5450712645507652
549,1.1257383151489722,1.334493425248831,1.5472330597993356
550,1.1251533177171702,1.3358772907278431,1.5479524605742196
551,1.1254325859803622,1.335404582340387,1.5488328492351664
552,1.1272923535342063,1.3352243948690647,1.5516966168179223
553,1.1256877243108192,1.335978203701412,1.5558186331857424
554,1.1278605096258714,1.3366294630036109,1.5561854609817924
555,1.1277734609290215,1.3365633054822192,1.5556201952743804
556,1.1295651664792126,1.3361082651863925,1.5560220114512593
557,1.1310887196652792,1.3367160677185428,1.557386536645234
558,1.1293087656723786,1.3375318433619694,1.5593768670767867
559,1.1293190824002972,1.3376150511286071,1.5587035326985874
560,1.1312580640933543,1.3394599597964696,1.5577666089654054
561,1.1326138064709321,1.3389085946254242,1.558271491317775
562,1.1322805598120285,1.3381589713393534,1.5598343496267302
563,1.1332118245284348,1.3377422947718438,1.5625182594369593
564,1.1341227896025898,1.3408373068414527,1.5640477737782965
565,1.1331844105314581,1.3424898880642357,1.5624141832877612
566,1.1317987433839694,1.3430920976162204,1.566245450789001
567,1.132480591958857,1.3424787195511592,1.566218577610247
568,1.1312473514026553,1.3428218382353199,1.5657318946126897
569,1.1328695830862576,1.3437160543761828,1.566702037692612
570,1.1327284301624796,1.3469562316390724,1.5678686727657354
571,1.1315076315479473,1.344787937162323,1.5678341788961128
572,1.1326302865599132,1.3452844822151389,1.5705594822624835
573,1.1327464046149502,1.3465509280063666,1.574005928650457
574,1.1338458391238169,1.347742567106847,1.5753097487924288
575,1.133259727880648,1.3475537163218583,1.5766344061757722
576,1.1306117779758542,1.3482912990559646,1.5776174895562016
577,1.1330265797580634,1.3513431969342102,1.579567002534647
578,1.134187659346535,1.3512641361457323,1.5811507484139158
579,1.13232006715288,1.3517668261557014,1.5811090691936827
580,1.1353297670521236,1.3542021188965838,1.5822762682322684
581,1.1358460810774784,1.3547642184169908,1.585311401848411
582,1.134210764303948,1.3538891249695362,1.584734600751541
583,1.1343997304055868,1.3547945625373568,1.588254082408059
584,1.1351670516071648,1.3560087885117498,1.5876878812801105
585,1.1353274572615593,1.3566256226305633,1.589987647446542
586,1.1363704227692617,1.3557608018775502,1.5877590308853358
587,1.1367387936476911,1.3564271555408824,1.5910019057363578
588,1.1371573521429856,1.35807304071465,1.5905403028138094
589,1.1381272867957901,1.3602854105605555,1.5951773917999774
590,1.137820628252785,1.361900876445588,1.596588246509634
591,1.1390959079396645,1.362530737456467,1.596990153707662
592,1.1397506793882355,1.3646057929359083,1.5977463510364673
593,1.1375133122139884,1.3644391275663175,1.5972508343740477
594,1.1397487388885899,1.3645685433714263,1.5968247636922261
595,1.1397619333186775,1.3661684808800656,1.5963413869844674
596,1.142229657384621,1.3656919909411482,1.5984141013417559
597,1.1432203164880497,1.3651913684496768,1.601686409127895
598,1.1442737578776647,1.3676245450920295,1.6002751735940508
599,1.1430531488976037,1.3693524286815677,1.6021848060055177
600,1.1422784507771653,1.3699675825842,1.6034416570966192
601,1.1445671383130158,1.3703852160133398,1.6021650534802547
602,1.144643822241735,1.371878048353722,1.602704901460946
603,1.143311535625699,1.370602903608693,1.6043595600527554
604,1.1447405474242447,1.3707712336358457,1.6064699766414514
605,1.148448750940033,1.3694051459978969,1.6095343731289158
606,1.146730100437058,1.37044342122707,1.6112066968827474
607,1.14509091183379,1.3684279022863177,1.612769643974143
608,1.1469834869206155,1.3696920747830483,1.6118881325261072
609,1.1471837350384233,1.3724083979965749,1.612156837882297
610,1.1492647883009353,1.3721749912857781,1.6138540736269682
611,1.1477674809687035,1.371384714831785,1.6146736454343587
612,1.1479128203166105,1.3745509650156804,1.6144491748116068
613,1.1479298070536792,1.3745485380549152,1.6157022469314537
614,1.1482046208435337,1.3745046754704435,1.6184952396941255
615,1.147851522133616,1.3775543506648003,1.6208396546711454
616,1.1493579165418188,1.3760603523958657,1.6219056246617163
617,1.148778114432845,1.3780639449915024,1.6220330169651205
618,1.1510959918952595,1.379955185322616,1.6228745332413148
619,1.151645952405139,1.3789338078342848,1.622620914553189
620,1.1513802848293466,1.379245250614725,1.6266185038682803
621,1.15100496354472,1.3782100644349318,1.627814418505891
622,1.1518313887746372,1.378386033664639,1.6305231263688658
623,1.1521660058640621,1.380819002764993,1.629427459352132
624,1.15159322731784,1.382233666462681,1.62916144153293
625,1.1542672215806549,1.3822933244198319,1.62915203464538
626,1.1532672312920016,1.3815632623365546,1.6286410384752947
627,1.1535791680307235,1.3834168324268876,1.6324919680752858
628,1.1543238823202333,1.384877631672433,1.631593663564863
629,1.1541240149219396,1.386781674691962,1.631011796139189
630,1.154644197135724,1.3850305677486254,1.6313791081496318
631,1.1542693784231677,1.38522754236566,1.6309305970271173
632,1.1547534672400874,1.3887962533253868,1.633129969230656
633,1.1560389317841047,1.3886864670015702,1.6318500604170936
634,1.1564437457123162,1.3912490473216668,1.634797211212391
635,1.1557605983178347,1.3937943119361533,1.6364280763699712
636,1.1567143093352152,1.3952543572092038,1.6400687362360076
637,1.1573940270082055,1.3969643483770162,1.6400680949611213
638,1.159095014786061,1.3949317999969693,1.6410307229467296
639,1.1591144631642343,1.3938874621541877,1.6403014480017657
640,1.1604948110803297,1.3965582633249927,1.6392218023474368
641,1.1595392616728526,1.395574007558658,1.6445263818723617
642,1.1612752042302317,1.3946200643164746,1.6462311096219147
643,1.1615507933933487,1.396332183717504,1.6453536296103357
644,1.1640765348176663,1.397948063500206,1.6464434457332546
645,1.163247930201269,1.3981035956661416,1.648034179353622
646,1.1625711923952546,1.3988581608115513,1.6490216229477115
647,1.163504695303059,1.3993886306932914,1.6503332210775592
648,1.1619242716048013,1.3981638162287346,1.6513116148139408
649,1.163228009921839,1.4007427689057632,1.6512647912117697
650,1.163548777764824,1.4004514191851651,1.6562244380713271
651,1.1606588892342131,1.3997304299226316,1.657596786011906
652,1.1625161647529834,1.4011884270958195,1.6585290163643975
653,1.163958402799679,1.400587611418854,1.6582702238863065
654,1.1621221822376029,1.40115392232283,1.6597445025766917
655,1.165148588884327,1.400896484111507,1.6625171572685278
656,1.1660692709595122,1.4014718752822835,1.6600278674993392
657,1.1654105908841341,1.403319322989916,1.658075007947506
658,1.165808691276154,1.4033036065994993,1.6605097707747871
659,1.1655371389897304,1.403310024205559,1.6592359103752194
660,1.166707120099461,1.4031876343786986,1.6617082018298897
661,1.1670674478046594,1.403836960108753,1.6625072558123664
662,1.1695190688215675,1.4037658794464294,1.6632194010349268
663,1.1695138657197583,1.406843640740961,1.6646415753744377
664,1.1695060804133441,1.4065841531029726,1.6646109860324572
665,1.1701721959724734,1.4064439647291649,1.669819179134707
666,1.1698505206303582,1.4071961612952752,1.672406648378312
667,1.169448509766966,1.4075869565733923,1.6731789159171797
668,1.170581155265685,1.4103925387237544,1.6734749169042926
669,1.1701344133915033,1.410583409499774,1.673774125623861
670,1.171448728089521,1.4133301745573044,1.6747545573326919
671,1.1733565003524409,1.4133359238078418,1.677487629726673
672,1.173306945788429,1.4146493604778931,1.6796462025696801
673,1.1754673451268076,1.4133343229503674,1.6803913151837802
674,1.177027137996893,1.4151868310110536,1.682707797207844
675,1.175588077105227,1.4164771630191901,1.6803541251531713
676,1.1760279302642398,1.4152498733071817,1.6816993101229307
677,1.1767332227395801,1.4163852812834925,1.6828140689189381
678,1.1786851464500154,1.4177482879387102,1.679107811450241
679,1.1781986888502125,1.4191356927207726,1.6828049645651135
680,1.1792344417990765,1.4173994229780535,1.6811630245853448
681,1.1790913354798176,1.4186365299405295,1.6846568584038053
682,1.1807505986227709,1.4204813842471733,1.6825050715466068
683,1.178411174105322,1.4213787268535527,1.6851999309363586
684,1.1818216900734375,1.4218299622730073,1.68800911254564
685,1.1829381361691322,1.42274725652533,1.688044820762435
686,1.1840141436766622,1.422619981769312,1.6915478341520962
687,1.1814928631668855,1.4218754784598864,1.688606016534361
688,1.179503354566937,1.423772070380303,1.6929913083490042
689,1.1808895808677324,1.4243974534899921,1.693781013228309
690,1.1830858083620297,1.4247122397136098,1.6929825482779046
691,1.1861828075201102,1.426973147726863,1.6927460993843968
692,1.1845983826446325,1.4253121040714134,1.6924124132489653
693,1.1841132971583073,1.4265150431715021,1.692913210609833
694,1.1838789917083739,1.4261875355021822,1.6944650979437395
695,1.1859304245603641,1.4317589332641882,1.6975626861694222
696,1.1838136941986714,1.4281548401564388,1.6983344115614427
697,1.1852942715512298,1.4292855817619672,1.7034843374407505
698,1.1876507947734338,1.4308768315671894,1.7032734351973204
699,1.1865304475526823,1.431799029390434,1.7061045288398888
700,1.1876881683059373,1.431429833016142,1.7083555053804955
701,1.186457444886278,1.4310046362246687,1.704346297451559
702,1.1880965701271262,1.4334003231646386,1.708058148687085
703,1.1892145166957477,1.433185837234777,1.7062910704532694
704,1.1889217314615488,1.4334127678054016,1.7077256800538283
705,1.1895742394528526,1.4345709910696032,1.7089063586471953
706,1.1912531627672025,1.4319385549494466,1.7092873956058958
707,1.1923939677372362,1.4340799100870063,1.7122902404770073
708,1.1915757458178051,1.4346852392146343,1.710809930893276
709,1.1936640445345887,1.436649946119995,1.7109964155692712
710,1.1928890000869745,1.4386450036615384,1.7138400528460533
711,1.1960230843634752,1.4413651161573602,1.714112737692345
712,1.1976503074306635,1.4398425503601953,1.7150776545389412
713,1.1971102478123385,1.4407583934973578,1.7161550453624186
714,1.196247189589982,1.4421311690188128,1.7217006287666508
715,1.1971249666935155,1.4420915209695928,1.7221702114176374
716,1.1994831133082704,1.4439911479412042,1.7199774895273037
717,1.199509414812176,1.4438394124089742,1.7217928274935852
718,1.2022156676937106,1.4440502007738998,1.7231174320782097
719,1.202024878254893,1.4460092227762757,1.7258029443653826
720,1.2012678996955903,1.446709692818028,1.7225368538132062
721,1.199595065762078,1.4473386184574824,1.7265535006287467
722,1.1993795262025386,1.4484834906820419,1.7293047554648404
723,1.2016103567397831,1.4485122617937791,1.728870251374532
724,1.1998772095955512,1.4499442934754267,1.729438872507679
725,1.200078544114703,1.451162039924747,1.7295930860282251
726,1.2015975268844958,1.4510791744658094,1.7310989025278862
727,1.2028610038418668,1.44971484934194,1.7331439985519808
728,1.2030479561354854,1.4526258307512454,1.7344585190563038
729,1.202586384203822,1.4510080897480155,1.7366289995559
730,1.2041607851194425,1.4532437463300814,1.7363642227904168
731,1.2049508960232926,1.4539228219566116,1.7416431414519642
732,1.2048663773049044,1.4540413017803153,1.7420362692519051
733,1.2043603568012446,1.4530850489589175,1.7433064480977523
734,1.2052548695106462,1.454120349347649,1.7419382205261318
735,1.2032702553040526,1.4563390176011946,1.7426679919501376
736,1.2033564369475367,1.4545911553558173,1.7477125964108415
737,1.2031613895392874,1.4562155307139013,1.747470179955004
738,1.2048985981858427,1.4599413707870914,1.7483065999206984
739,1.2062552855468285,1.459661150653278,1.745962256243766
740,1.2061374030753718,1.4612397134749573,1.747408479179236
741,1.2062063505787166,1.4598603263106653,1.7466261620466086
742,1.2066504580545674,1.4630094463413381,1.7482458446077573
743,1.204851912845057,1.463819485884772,1.7507808079764862
744,1.207765629489525,1.4618902589562994,1.7525905094128733
745,1.206805006320086,1.465072187394941,1.754775568488317
746,1.2059867452543607,1.4652418937540568,1.755083622994018
747,1.208859088144272,1.4659745741351613,1.7540536555922228
748,1.2087631821227751,1.468606296175035,1.7566977263478927
749,1.2097987011573332,1.469419919752315,1.7589328390930234
750,1.211459771426729,1.4701266624335805,1.7575409663770032
751,1.2124980659081357,1.4708472496608263,1.7590372358051378
752,1.2140498083953069,1.4733643062968431,1.762428928810964
753,1.2142833572066727,1.472548201875185,1.765007864896346
754,1.214489838728936,1.472283725586559,1.7653297692085095
755,1.2147853508572752,1.472767031127339,1.7669002113521783
756,1.2154365624807193,1.4722906931854758,1.7666987189045633
757,1.2124843791876483,1.4729032655800438,1.7672472424281198
758,1.2161290790592758,1.4760536167058955,1.7663670917377932
759,1.2154269722547015,1.4775631223980308,1.7673052066612398
760,1.2175986972394288,1.4759906859482181,1.7649673280005682
761,1.217632722620688,1.4764420133012872,1.7659169736553764
762,1.2158956317016427,1.4785018347259724,1.7693005278047158
763,1.2176919135673487,1.4799804406557966,1.7712255940117578
764,1.2176552244186065,1.478187694799928,1.7712244004054831
765,1.2172802578586672,1.479531590810284,1.7728062100843605
766,1.215579072574242,1.4779004152732123,1.773991929536919
767,1.2181233350591338,1.4817005685907239,1.7722688571498275
768,1.218817879622807,1.4807826980506578,1.7766360722995183
769,1.2216806092787895,1.4834948438651199,1.7788934362047197
770,1.221394116656959,1.4846150615657334,1.7809108902479933
771,1.2234269397751067,1.4863521024167399,1.7791228909028267
772,1.221487429380694,1.4873912362821287,1.7809738995607223
773,1.2239067266541903,1.4885468813670293,1.7824367771694916
774,1.2240167194051264,1.4892877512347513,1.7795750806058526
775,1.2246380564117887,1.4891655409920768,1.780446440788006
776,1.2217426197542955,1.4896099192822292,1.7846629559572564
777,1.2244924763345042,1.4906238810490722,1.7898069540070312
778,1.2238005000656678,1.4916606007122142,1.7878071078830575
779,1.2279150111252803,1.4907738885486497,1.788386561749879
780,1.2272287935795134,1.4934376355702452,1.7873310387270347
781,1.2286828461759884,1.4942311697739408,1.787447049999765
782,1.2285481835941863,1.4951685161583912,1.7938222203196275
783,1.2261890857668487,1.4943549341278413,1.791885741901297
784,1.2300016523193427,1.4966870199190652,1.792675004850191
785,1.228531379606943,1.4977753197265193,1.7947138641275562
786,1.2273436431518285,1.5016063389826775,1.7965258721825443
787,1.2287631961527135,1.5007865300774323,1.795230690770771
788,1.2272580716803578,1.5001238411278504,1.7973792600413911
789,1.2309319998823571,1.5045260945058598,1.8018324180841108
790,1.2321083831172885,1.502641374473178,1.800770982692599
791,1.2324472387395382,1.5028735415558556,1.8030734075778947
792,1.2345734731382758,1.504416563614935,1.8056621863200697
793,1.234131407676396,1.5035088201751758,1.8052917884288315
794,1.2346157693361621,1.5040684437474978,1.808320305144818
795,1.2327541455303306,1.502864680078983,1.8110176583768136
796,1.2344610344228126,1.5024944357292371,1.8090354779646387
797,1.2330829136527033,1.5040144716624992,1.8131005750795366
798,1.2345393967678977,1.5066735756599865,1.8128249443032878
799,1.2348985083920176,1.5067641435256827,1.812636434637839
800,1.2370088330898397,1.510344630704716,1.8135558863729575
801,1.2374886714641389,1.5103977647197473,1.813825541145985
802,1.2405485688142173,1.5071641200590973,1.81420564959138
803,1.2381368533745007,1.5103013777987182,1.8149926246828352
804,1.2400493997258542,1.5133453692692926,1.814811206973619
805,1.2381727188521725,1.5141434527121715,1.8151314181223506
806,1.2401050040602226,1.5126792233911046,1.8181354049046425
807,1.2423499905273794,1.5139269167820504,1.8194963707383902
808,1.242956793281162,1.51459810106891,1.8200614426518904
809,1.2452757294317331,1.5169161669584252,1.8193525467515403
810,1.2451582881880618,1.5177600323200453,1.8201528839919172
811,1.2463114543076266,1.517572831746071,1.824670011519606
812,1.2467091847648244,1.5190489013843331,1.820565514480664
813,1.2455025214091668,1.5191889234068394,1.8277273317809093
814,1.2461287077342655,1.5229054024743556,1.82179958585566
815,1.2465096575420194,1.5225079786335365,1.824871526617059
816,1.2484873158042555,1.5240806295265101,1.827988219884955
817,1.2495129934410343,1.525076469309218,1.8314063578439628
818,1.2509571171467728,1.5254230863618605,1.8349604209994859
819,1.2485271704365453,1.523920968371229,1.8311182893018565
820,1.252003324015118,1.5259949703871711,1.834904117239214
821,1.2507700724880013,1.5262407336100572,1.8349909162423694
822,1.2488652151133481,1.5274949859620008,1.835293704500876
823,1.2488947145711105,1.527327734683083,1.8369095403872557
824,1.249152852024702,1.5276570423555327,1.839736782598857
825,1.2505402873333824,1.5288838265492983,1.8389536428901803
826,1.2476969613485869,1.5312524495672752,1.8410875780726366
827,1.2493927116108356,1.5298316136900598,1.8431198378988976
828,1.2516980685261068,1.5294307301457701,1.8449573966120698
829,1.2516257741109527,1.5284921086433232,1.8476394746461746
830,1.2522921550277055,1.5327222475715985,1.8448792428939547
831,1.2518649993383777,1.5339728268722765,1.8463086652855765
832,1.2524173296750742,1.5349065090801302,1.8466607978773968
833,1.254508773048832,1.5348420756688101,1.8501460979221889
834,1.255475001298294,1.5350766060420638,1.8501463843115726
835,1.2560646159280227,1.5368081518717243,1.8513238963773275
836,1.25425442469431,1.534785333508014,1.8525597475161397
837,1.256287173482058,1.5374555293276848,1.8553121480493482
838,1.2557138381908788,1.537103743217557,1.8578690398689899
839,1.256452315955853,1.540465608566508,1.8578064415542928
840,1.2556131084636286,1.539599019916937,1.855962799651609
841,1.2567312954993675,1.5389720483220093,1.8539868940891886
