day,pS25,pS50,pS75
842,1.2582987585855254,1.5417836738355426,1.854766478944401
843,1.2587954726787924,1.5421526272417656,1.859009371955985
844,1.259744578224712,1.542984009212919,1.8597787238902048
845,1.258943505529485,1.5444705621561579,1.8620553098831698
846,1.259510779255384,1.5474083864174477,1.8630777684948312
847,1.2597543443186798,1.5500356593055806,1.8637162918998933
848,1.2602931630420358,1.5485996646819908,1.8678631545911362
849,1.2608252245792273,1.5486741849363144,1.869113633429146
850,1.2620402785548142,1.549261785383519,1.867579055113259
851,1.261994429071807,1.5488381692482238,1.8714510250701695
852,1.263887663497083,1.550746396310835,1.8718016483897182
853,1.263638266841095,1.5516178052783243,1.8732654628158532
854,1.2645214114024599,1.5528363324627485,1.8759863862237365
855,1.2644461612287379,1.553491937718289,1.8776039356982577
856,1.2636010780170461,1.5552357052372976,1.8766266209895108
857,1.26451903885079,1.5567784715868844,1.876842164630212
858,1.264018705832524,1.555763728618048,1.8772909706236465
859,1.2624783116650233,1.557078729985958,1.8821745499661149
860,1.2622730012277625,1.560218551019821,1.8839123979528114
861,1.264006874700204,1.560272715827907,1.8842830287831678
862,1.2665629554493407,1.5582880478624643,1.8840440796535323
863,1.2661942273687232,1.5577880012057643,1.8861938415472617
864,1.2681469225455646,1.5614808715143087,1.8880287519405863
865,1.2681579439356663,1.561440621998046,1.8872888050857861
866,1.2679779303517273,1.5607392690528445,1.890694495956332
867,1.267956924056839,1.5626114141119891,1.8911692852284632
868,1.270333936975768,1.5643550773793933,1.89176925044207
869,1.2712077387872203,1.5610706817434525,1.892285084730835
870,1.2702638477777253,1.5606558897461005,1.8931617600766195
871,1.2718736311108136,1.5631203024116533,1.8969718389316093
872,1.2748845437557743,1.560018986260337,1.9012160916771421
873,1.2737048141554894,1.5634026547452544,1.9014084079955713
874,1.2733259646285868,1.5634114666842298,1.9028512698367677
875,1.2728306433349221,1.5665150025050414,1.9046001450189294
876,1.274501230066634,1.5668515090780764,1.9025648828846582
877,1.274412649553502,1.5665084883460065,1.9019919459493186
878,1.2735766009131846,1.5671454501038848,1.9047258822339022
879,1.2738011409775731,1.5673795825997971,1.9053208610567163
880,1.2746635841734686,1.5681769142907127,1.9082834680872165
881,1.2766259890676204,1.5712059681206823,1.9071541900149545
882,1.2759805523569814,1.5710380740111711,1.9083236135459334
883,1.277403012271929,1.5708242085090323,1.9109158398534782
884,1.2777993584312108,1.573016094256435,1.9132032662539715
885,1.2813570447546632,1.5713785761280572,1.9091293909244151
886,1.2819425655250332,1.5725867229462838,1.9120264934549285
887,1.282276272653589,1.573078487558519,1.9129153010620235
888,1.282698291470703,1.5742866910218418,1.9136585201974845
889,1.2815824017454451,1.5748563520573349,1.914041182414836
890,1.2823143009308338,1.575498019242353,1.9147353095153388
891,1.2839552786597015,1.5754979549773003,1.916311840651792
892,1.2823830955022149,1.5781645145963328,1.919510373031679
893,1.2808833529224493,1.5821990010292764,1.9163242362666744
894,1.2800712184545078,1.5843097962367434,1.9171218082669108
895,1.2826376287804704,1.5841398510278235,1.9206230796783326
896,1.2808088419522776,1.5828010287010001,1.9244089117263432
897,1.2807321639868816,1.583651756339298,1.9229964531547314
898,1.282086264457163,1.5833775110608315,1.9259050458952933
899,1.2833815611080093,1.584742204332111,1.9278756773275407
900,1.2821947513101921,1.5853697196688379,1.9294037215527426
901,1.2808691526271005,1.587464767571464,1.931326993877983
902,1.2811340239118487,1.5870048223390945,1.9324441799728207
903,1.279340044407907,1.5884887244207562,1.935671984740761
904,1.2826027163389653,1.5909516838288533,1.9369856394321388
905,1.281876772880999,1.5917107472392682,1.9376242886037465
906,1.2831590211560768,1.5940534012671383,1.9350345535687703
907,1.2838196161582793,1.5937367572181358,1.9351001419770986
908,1.2859952443102234,1.594167632491934,1.9363566646903652
909,1.2854622571759322,1.592610005835267,1.9378791147642913
910,1.2885710315984888,1.5935531178023883,1.93790563960866
911,1.2867789570281953,1.59551412450912,1.9443813225560325
912,1.2885597403170945,1.5956824133612804,1.9428453843375504
913,1.2885820857755745,1.5995463729129198,1.9434640433713695
914,1.2907732675787837,1.600368435721624,1.9483115466444145
915,1.2925956077095142,1.6027895995421246,1.948043386162873
916,1.2921188457057973,1.6014915878844835,1.9470828863593583
917,1.2936262596591954,1.602231106497404,1.9515926452622439
918,1.2952977479156873,1.6021653782194614,1.9504288936738772
919,1.2943657995260516,1.605189908262945,1.9520304208971027
920,1.2953491999680764,1.6096943076634327,1.9525564563427737
921,1.295174404895034,1.6116968089162427,1.9528210468411298
922,1.2964837502165525,1.6093840899569583,1.9574908272006124
923,1.2970139082796046,1.6069992036560723,1.956519530991564
924,1.2969833558392423,1.6088811568995873,1.955450472489669
925,1.298486750076917,1.6082744644857243,1.9593148218941816
926,1.2998793785827334,1.6095139605842164,1.9586617449016066
927,1.298799333561254,1.6110481135382466,1.9605303544030224
928,1.2990718218735458,1.6103406499961914,1.963183785412291
929,1.299811764019334,1.6087623519893697,1.9624663882174378
930,1.3025358319152622,1.6120325314851898,1.9628895358918794
931,1.3025168259520181,1.6146990286101903,1.9647407430421326
932,1.3045224494166294,1.6159661331856112,1.9648747612853523
933,1.3037580779202895,1.6154177853109966,1.969850216474498
934,1.3053383247699943,1.6179671866966328,1.9680774970754222
935,1.3025485308275258,1.6176248056988014,1.9698463464901055
936,1.302448512850926,1.616100032199153,1.969303854195904
937,1.3015779203871276,1.6180121443773725,1.9716239894087628
938,1.303367066572552,1.6169815909405414,1.972973868321004
939,1.3016452965762344,1.6192607259134442,1.9726981552239278
940,1.3034443491881929,1.6195234870088415,1.9767028017435604
941,1.3051302916419831,1.620641980389718,1.9802587333472115
942,1.303849196696331,1.6224722995009102,1.9834581887135538
943,1.3063808836563104,1.6235909935556017,1.9822036848993008
944,1.3071832725088284,1.6245622594952738,1.9798086822744971
945,1.30964661361134,1.6249547071069084,1.9787955274877826
946,1.3112642274533841,1.625448098829846,1.984532207342569
947,1.3112574490636493,1.6276472715393688,1.9847611275856816
948,1.309850280609421,1.6279873066873205,1.9832065005100366
949,1.310202658154044,1.630008417490235,1.9861553862661363
950,1.3103084033048629,1.6308231545056324,1.9877683635287926
951,1.3102122055965264,1.6339299036047095,1.9926247637588568
952,1.3081247491055183,1.6317948831345404,1.9912066595350122
953,1.3103695165834282,1.6344071974898284,1.9971650900505946
954,1.3122022507061357,1.6340600327960197,1.9930411920832258
955,1.3150562674961415,1.6359270410616076,1.9956814951839976
956,1.3145408049620193,1.6356558806944288,1.9935321091715545
957,1.312097835645462,1.6388139593821227,1.9925060967895516
958,1.3150629530567552,1.6362440650830932,1.997857119334209
959,1.3167648754855938,1.6366292372539224,1.9943290870826988
960,1.317612787469505,1.6392405066043838,1.9953823088892009
961,1.3184311038440804,1.6410147285544316,1.9968431610370732
962,1.3175045111969859,1.6455425043998546,1.998892052841393
963,1.3159908513383463,1.6436522683233346,1.9991499002600905
964,1.318663200762916,1.64476878156995,2.0022027371342106
965,1.3186627424782467,1.6474849363339201,2.001697886549288
966,1.320287349066595,1.648931872424615,2.0005917577869177
967,1.320212793152896,1.6532150026346153,2.005150827440695
968,1.321427406212051,1.650858723512754,2.002058075268035
969,1.3225417410855116,1.6522051582301756,2.006534649430418
970,1.3226531444476453,1.6481265947325126,2.006748855667079
971,1.320998638088375,1.6471961598824627,2.0085826103613744
972,1.3221639523848752,1.648309479515906,2.0066548012855443
973,1.321767462576207,1.6480845128550579,2.008981039612464
974,1.3206219397535879,1.6511625878968013,2.0103760703471205
975,1.319481810304779,1.652053745610959,2.013423201804779
976,1.3188081730671786,1.6528422289176254,2.009116306390358
977,1.3182468167166583,1.6546939503801172,2.015055996294888
978,1.3194528636040508,1.6601428942428633,2.018539824478248
979,1.319577103108243,1.6573749947004333,2.021037413527398
980,1.3220435012360232,1.6569808058490394,2.0199321627750733
981,1.3222255158836131,1.6555622950714584,2.0248092838124623
982,1.3249398852320478,1.6570429423224124,2.0264188958325415
983,1.324188935150183,1.6577602001469018,2.0269530311188597
984,1.3248410674152509,1.6602051892936986,2.025305659145348
985,1.322827147216883,1.658958604759749,2.0261438771784768
986,1.3234223919754593,1.6620216433229444,2.027420580381322
987,1.323949575380968,1.664896220053818,2.0270295520040165
988,1.3246075027175324,1.663622478720527,2.029738690006785
989,1.3264357288396034,1.663620330782877,2.030836036716603
990,1.3265427384545756,1.6643371240778624,2.032831223322101
991,1.326528450577862,1.6652378021374723,2.0290624421149146
992,1.3268133206321995,1.6665427448721397,2.0304947867247067
993,1.3292834093639796,1.6661787190211474,2.0326417881626426
994,1.3282763979602197,1.6704593968972004,2.0317597332955613
995,1.3283616468616626,1.6703601041589744,2.036610429489831
996,1.3294453273941336,1.6714138105904661,2.0386982591084255
997,1.3285104443502411,1.6688810027529895,2.038955389227759
998,1.3279443489699032,1.6707447640924746,2.039472981631204
999,1.3285289039173251,1.6691751698746287,2.0433982197553187
1000,1.3298733698838252,1.6707630509380489,2.0441760895072165
1001,1.3314362997629852,1.6715511446046023,2.0474537653061957
1002,1.33099884468949,1.6717742143351682,2.047079781286672
1003,1.331208750368299,1.6710747049297756,2.0481641994094604
1004,1.3318519133802893,1.6741682898038492,2.0455358725976986
1005,1.3325034635489394,1.6753753476642887,2.0489734777689828
1006,1.3345659729118289,1.6802250709798994,2.0500814121088227
1007,1.3344375810568212,1.6796328573803812,2.052639082287878
1008,1.339674204730005,1.678969616705789,2.0547821832690616
1009,1.339879347284862,1.6815667879892824,2.054686994013897
1010,1.3388163159083646,1.6822496744978155,2.057826700164044
1011,1.3397733509216423,1.684272392758201,2.0551806101196255
1012,1.341079707162648,1.6819663127494666,2.060331903899546
1013,1.341284393408839,1.6824826931232413,2.059720518595832
1014,1.3415519537797962,1.6849207121616536,2.0622464918888213
1015,1.343888910799039,1.6869156813825223,2.0631975441004906
1016,1.341875801672831,1.68668262979767,2.066637354971113
1017,1.3430632532136833,1.6899100139973746,2.0672745587333625
1018,1.3451038816712402,1.6902349209306968,2.0715470593619196
1019,1.3429812116947828,1.6905183519945965,2.0713117905875666
1020,1.3448742401941132,1.686624747274706,2.072274027665605
1021,1.3456837699707336,1.6873156804391072,2.0728044388573874
1022,1.3452341975102609,1.6892525681319623,2.0738695967293093
1023,1.3469637929051845,1.691011310200829,2.0714922028574208
1024,1.3476813656364213,1.6898901131084583,2.0716735210475687
1025,1.3465716277308302,1.6888694553934829,2.0726364780385214
1026,1.3448007992110105,1.6924558788391169,2.0740493061562004
1027,1.344760421309106,1.6926987518744019,2.0782898106454097
1028,1.3450662670810474,1.6947987148468064,2.079508494672127
1029,1.348253440245848,1.6961782438283526,2.08056602896414
1030,1.3500620102406036,1.6959899737395894,2.084980700139791
1031,1.3519702993542997,1.6974105966494397,2.085833276986497
1032,1.3512156728239693,1.6981126095018817,2.086865662865273
1033,1.3523864703577706,1.697337245736319,2.0895739837522767
1034,1.3531196922838482,1.6995700333938943,2.091184112187327
1035,1.351002200552611,1.699266346320735,2.0890648425942144
1036,1.3550441748043116,1.7035408329997752,2.0913464007156164
1037,1.3533370578952972,1.701568860941678,2.0932121718290846
1038,1.354446330278064,1.7035164124049094,2.0945049782858036
1039,1.3535101496846962,1.7035785503267777,2.0959245439668894
1040,1.3536607775609963,1.7025183462287012,2.095850093213861
1041,1.3558565288543274,1.7020114389454475,2.095035774320296
1042,1.356977325964229,1.7027512467514097,2.0955993619813804
1043,1.3562973549370492,1.7049903264301514,2.097001224244503
1044,1.3581610725911633,1.707798011654138,2.10047682297295
1045,1.3571786191150346,1.705250737368043,2.0975078347960023
1046,1.3565864156164056,1.707622725466108,2.1005819903263405
1047,1.3572554437501103,1.7120777595347467,2.1028504255674267
1048,1.3576805899751485,1.712102907528143,2.104210598510882
1049,1.3546852786470145,1.7127084539607216,2.1074393229018433
1050,1.3582824432681329,1.7132499580531029,2.1086811323624493
1051,1.3563349837195902,1.713721644145911,2.1119392224780418
1052,1.3572796611865392,1.7136391109404538,2.1126345415159475
1053,1.3588424482344537,1.715180597914455,2.1143711140148094
1054,1.36099202168047,1.7154720463322264,2.1170960358425868
1055,1.3623488071740724,1.7158156150629678,2.11729480826137
1056,1.3610344812267345,1.7198241811719144,2.116789042819952
1057,1.359772841842322,1.7213226020072578,2.119023933220487
1058,1.3602068953859392,1.7220785665463663,2.118081372854894
1059,1.3584339169395812,1.7226254088686754,2.1177257982906976
1060,1.359554318332363,1.724005017448713,2.117798658490436
1061,1.359964980459797,1.720217628663982,2.1223044691039137
1062,1.3638075576130397,1.7218516879105565,2.121175468621921
1063,1.3635392053998272,1.7218863025002444,2.1234510937324385
1064,1.3646076314841706,1.7228460429841075,2.1250803903652136
1065,1.364966883731194,1.7205479408304547,2.1256665554655854
1066,1.3656276967216459,1.7225897869845466,2.1262374041565564
1067,1.3646480507080827,1.7231129089080877,2.128964627761815
1068,1.3674088746966309,1.7238962789460535,2.130415817718717
1069,1.366409752382875,1.7246032695518076,2.130758292496459
1070,1.3696443106718945,1.7247126774131742,2.133660801135063
1071,1.3687385369344391,1.7291528379956005,2.1351997465767534
1072,1.370342002960626,1.7316358558059983,2.1361172150541026
1073,1.3712516768252165,1.7320662361182302,2.1386384201814583
1074,1.3683382770171875,1.7325452778650134,2.1384512243113827
1075,1.3709790363277499,1.7314466549974372,2.1367550420062056
1076,1.36978525442455,1.7324893340706642,2.135502970878621
1077,1.3722703045637576,1.7330244201438407,2.1399230379940937
1078,1.3738158337595396,1.7320231924051799,2.1417650334201945
1079,1.3734921596163594,1.735081182179156,2.1400200655390833
1080,1.3723802557052922,1.7337696711691426,2.1461016258283454
1081,1.3746641944076046,1.7320369171036867,2.1485490299173065
1082,1.37237920282532,1.7334214295071493,2.1490918841996627
1083,1.3724834736159484,1.7357049721334272,2.15791753968985
1084,1.370023152283882,1.7374347485075878,2.1554080937328446
1085,1.373932400256644,1.7380844628466066,2.156006618365014
1086,1.3733137702739033,1.7373056184974556,2.153521044794011
1087,1.375120395700304,1.7357273657557704,2.159208313357269
1088,1.372842186994945,1.7388372245568804,2.159296437419965
1089,1.3770201402020839,1.7374081226746267,2.1624362400003516
1090,1.3757650294444046,1.7395342825713436,2.1606195407587174
1091,1.374401521602987,1.7413751919614135,2.1611701470773577
1092,1.3770857958820975,1.7413219722536493,2.1695728203098588
1093,1.3789220886262883,1.7446671931830997,2.1692518389128344
1094,1.3811128978032865,1.748713367486618,2.1697988637284205
1095,1.3814969806926842,1.7521480870669057,2.1692117781946516
1096,1.380668118606569,1.7480652029264736,2.172583174648902
1097,1.3812520607751493,1.750214654502408,2.171744594501459
1098,1.3842062435300888,1.7470662133379324,2.1740370978779366
1099,1.385179895630981,1.7478377586774183,2.174148201628331
1100,1.3859648135019276,1.7510461734744531,2.1817779583106267
1101,1.386708241405442,1.747556337592278,2.1819046591774662
1102,1.389477056968771,1.749247243656338,2.1842078297221956
1103,1.3903788419592067,1.75014933259579,2.1855382296492474
1104,1.3925123472153995,1.7480497820251473,2.1887981473412905
1105,1.3922539175663777,1.7539492435914452,2.1902292707210904
1106,1.3918472240681057,1.7522207241142613,2.192399804118713
1107,1.3936612047919437,1.7536738965003935,2.1895875900538746
1108,1.3945583099325756,1.753910676268083,2.188804274582842
1109,1.3962072023537666,1.7540651914517085,2.1882340176590995
1110,1.3983260075448964,1.7540399618786937,2.193029112523965
1111,1.398562433527926,1.755904900239131,2.1936580464645754
1112,1.3965462488185783,1.758538299240151,2.192823716583675
1113,1.3999873015957887,1.7568770252200174,2.197093643835204
1114,1.39815778431121,1.7580320631898296,2.1927398702851324
1115,1.400689335539794,1.7594715769566938,2.1934882898581454
1116,1.3996541977231327,1.760471312306065,2.190862448433946
1117,1.4008778519063656,1.7622041205706949,2.1984375446680633
1118,1.4018737846053881,1.763077399312197,2.1993407186216754
1119,1.402700129428726,1.7633616239131598,2.2026617143635896
1120,1.4015579797868176,1.764140003703103,2.20257361630652
1121,1.402271298079545,1.7680288492873046,2.2028409586942024
1122,1.401269293121788,1.7673213982694185,2.202355789061141
1123,1.4022507007422942,1.770415668471256,2.208047718007522
1124,1.4035735401018137,1.771361102886933,2.211366488967704
1125,1.4011163635610662,1.7710017466401755,2.2150535664795217
1126,1.4021610193551912,1.774192704230443,2.2141859841451015
1127,1.4062024631570784,1.7753032682348806,2.211259121142413
1128,1.4019335769512122,1.7766741559623578,2.2156468409623717
1129,1.4039327005663136,1.7757060948087937,2.2179044803330497
1130,1.4035795675757643,1.7740310392732814,2.2212207587148853
1131,1.4047317639758177,1.7737025351191549,2.225931486442029
1132,1.4032645899542384,1.7741397241311643,2.2208437838763584
1133,1.4045598233565704,1.7759990288665763,2.2264516412905477
1134,1.4014519710055786,1.7789903893967014,2.223728820767915
1135,1.40133694806905,1.7778743636383554,2.222880376644814
1136,1.4024686758716065,1.7799556707153956,2.226371235401437
1137,1.4044944887656243,1.7815879504860677,2.2270183172665927
1138,1.4070053142409162,1.7822334821897559,2.2289823687133934
1139,1.4093157090022008,1.780626610532116,2.230266667766413
1140,1.4085092808788855,1.7832595990731295,2.2296220300599003
1141,1.409578116065356,1.7858958012549295,2.2365742483067286
1142,1.412740897113637,1.7852168684937282,2.234026991993225
1143,1.409492151126047,1.7865250195805455,2.23329328957541
1144,1.4107095570174693,1.785634763625772,2.2376319012513717
1145,1.4132878874877224,1.7866190718678288,2.2387949549554174
1146,1.4147431555358823,1.7863484259520397,2.2417427996803454
1147,1.4129831333639413,1.7893929115604053,2.2437020993399432
1148,1.4143586309519225,1.7910780571037979,2.2431043481277477
1149,1.4143541201478613,1.793226494602096,2.243717404514414
1150,1.4161289698167236,1.7918908146185908,2.2463228276637053
1151,1.4150092036884745,1.7905575569416954,2.2469527451124547
1152,1.414830655515431,1.791804811131842,2.2522932251967624
1153,1.4163891237514854,1.7925139829702372,2.249075948925046
1154,1.4176811272599847,1.7929840573489675,2.2531993153736827
1155,1.4165945667192172,1.7958995206416923,2.25464307890335
1156,1.417034040653839,1.793763615141039,2.2582911134818557
1157,1.415767734127213,1.7936853816692184,2.260660921741599
1158,1.4180630485950914,1.799281228809432,2.2599530553088796
1159,1.4187042441535498,1.7988959206507387,2.2644675730053327
1160,1.417166381738065,1.7960736779747584,2.2641296076073965
1161,1.4196871202669672,1.7970940065607577,2.26646797788384
1162,1.4213556559430804,1.7984314656571079,2.2698738137783123
1163,1.4182514141429257,1.799429295839173,2.2708127840226524
1164,1.4226158237985427,1.8011352596938024,2.270711545383853
1165,1.421172533579175,1.7992359691857716,2.2709540482911796
1166,1.4229653998465377,1.7998727982884528,2.276390970759973
1167,1.4246036741523413,1.8042280073211616,2.277659799780068
1168,1.4268374975643825,1.8037232685531621,2.2788072369074186
1169,1.4247420383976763,1.8047545827903368,2.2823008175451696
1170,1.42671699168574,1.804796692377699,2.280406636329836
1171,1.4295325900258926,1.8061842033736986,2.2762439827916716
1172,1.429365768849324,1.8076589315337537,2.280837110280652
1173,1.430117496761905,1.8080845720576977,2.2842378389518885
1174,1.4316621315603322,1.8079150104142496,2.2858795573243644
1175,1.4294148747951358,1.8079888025276034,2.2855681460247737
1176,1.428155677601233,1.8134836508143768,2.282450682745942
1177,1.4292863987436393,1.8169026794089205,2.2867436279300586
1178,1.4297231113482831,1.8172265592936554,2.2897691027830374
1179,1.4303241165602325,1.821278630536637,2.2883799559211777
1180,1.431173223408231,1.822936194209758,2.285500311116776
1181,1.4319838046916935,1.8252942675537636,2.2899401355077362
1182,1.4345286129431485,1.8226084609842137,2.2863759547100453
1183,1.4328692900728792,1.8213474984226132,2.2925186831144226
1184,1.4327151500191952,1.8260947692839444,2.2909566356323645
1185,1.4322927924271711,1.8278955713183866,2.302096857086088
1186,1.43461124889338,1.8290131897025728,2.301080692585896
1187,1.434907398302724,1.8301494758126813,2.3004275372553695
1188,1.4365846475067559,1.829003511924634,2.29827415752354
1189,1.4370082410091318,1.830862757170904,2.3031802796087226
1190,1.4354356558889627,1.8303901103157494,2.3013548135840183
1191,1.4370737482074714,1.8318250529290863,2.304192902979059
1192,1.4388478524151909,1.8314164057494127,2.307352364224666
1193,1.4413730989965916,1.8308745455952105,2.3101837383995485
1194,1.4426328241208541,1.8314429382938355,2.313805930062136
1195,1.446076985595603,1.834848456927955,2.314866788874631
1196,1.4444978976209466,1.8330309270932976,2.314380278661401
1197,1.4449352821078527,1.8331229557570778,2.317962340007748
1198,1.4480993809540492,1.8326515234157883,2.316671462852005
1199,1.4501800586488685,1.8329321104100955,2.316218115024797
1200,1.4492684154440185,1.8343183649136914,2.3196805153632774
1201,1.4475241984970937,1.8355944603902614,2.316600228278951
1202,1.4462381375118054,1.8357517667256307,2.3192025666524603
1203,1.4489185513383989,1.837626815881932,2.316916889957528
1204,1.4495338827721012,1.839900209878253,2.3213393560145104
1205,1.4506581110711856,1.8414783038634968,2.322975735483278
1206,1.4518389276049395,1.8469212616486015,2.32614722454803
1207,1.451279981107894,1.8457212920347175,2.325783136699073
1208,1.4503842471794839,1.8486731621486496,2.3291443116842223
1209,1.4530092016718827,1.848894955966492,2.32982442430576
1210,1.453617922816548,1.850076174322245,2.331404489808073
1211,1.4515085799780698,1.8499401619183318,2.330116065992275
1212,1.455128018591125,1.8488886606932962,2.3302204979610095
1213,1.4569533706643238,1.8509938975073248,2.3327629250659814
1214,1.4539622119224003,1.8544420799358452,2.3346400907123663
1215,1.457807500498662,1.8558216288155966,2.3349848756868186
1216,1.4587281038107625,1.8598547306560453,2.336514460119749
1217,1.4573117938589168,1.8580250498838224,2.3360339639427106
1218,1.4581427611570472,1.8595593509153767,2.339447685769989
1219,1.4598629423488092,1.860340501721835,2.3441277863317325
1220,1.460989645204935,1.864559434512842,2.3415239946037425
1221,1.4650433455057623,1.8632424694821337,2.338924697873247
1222,1.466496732176213,1.8615818090548193,2.341460146060141
1223,1.4661592951972713,1.8617313488851956,2.3422557587906097
1224,1.4653190152181719,1.8627776102067006,2.3499772445139158
1225,1.4659996378063358,1.8647284710712693,2.34934736112557
1226,1.4711408832467212,1.8665224713644166,2.35079884581381
1227,1.4688825410126891,1.8631670268928637,2.347596616801133
1228,1.4695674398528786,1.864045031132066,2.357806683913979
1229,1.470081046789932,1.859680489998488,2.358436302108731
1230,1.4737531825290295,1.864583214296422,2.3616391858420323
1231,1.4722815510118055,1.8675933778334106,2.3652039272517467
1232,1.4743565800538514,1.866092992089316,2.3628622147255878
1233,1.4702388012750365,1.8682545453570185,2.3692305121017534
1234,1.4727654253425109,1.8711857202114106,2.3699362366682224
1235,1.4701228029342965,1.8723280544334493,2.3672044420475626
1236,1.4730837173910325,1.8725549624148243,2.37151161544851
1237,1.474737213507011,1.8737287784366807,2.3694983783174863
1238,1.4765586431184379,1.873838258856321,2.3715306109210603
1239,1.4772933619286293,1.8744612759970696,2.373717266945728
1240,1.4770407303462758,1.8767736899749892,2.3729051015083704
1241,1.474651888366023,1.8737624623726044,2.3741594608494627
1242,1.4762213728443743,1.87486186938651,2.374855281894933
1243,1.4754663188799422,1.8765961657863772,2.3728910936964906
1244,1.4792810077447285,1.8788637206032357,2.3726308765695436
1245,1.4777268486941022,1.8813787239049042,2.377680719831961
1246,1.4786890064207179,1.8848254236352315,2.38243481164664
1247,1.4796914798405607,1.8830806519345735,2.3867973457963547
1248,1.479320920194365,1.8901699952238693,2.3870152828355415
1249,1.4798758838086663,1.890999535300096,2.3894816993076082
1250,1.4806615309033673,1.8892026073543624,2.3937248745513497
1251,1.4822464031187477,1.892150890656188,2.3899142822473016
1252,1.481984491196775,1.8925923521566457,2.3910769981878692
1253,1.4847659837036442,1.8929214894675463,2.38784809819333
1254,1.4842957043199372,1.893932560047473,2.39311036754577
1255,1.485056274789068,1.8935336998682477,2.3979096670635496
1256,1.485816388159858,1.8960459319391822,2.3952210482540037
1257,1.4857080565792593,1.900361387816079,2.396295823050327
1258,1.4857947348907987,1.8969766510754384,2.3977170904459593
1259,1.485781889384091,1.8981386603822679,2.3969861206436955
